movieId,userId,rating,timestamp,label,title,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
303,27125,4.0,848340937,1,"Quick and the Dead, The",1995,Action,Thriller,Western,1485,3.06,0.94,596,280,163,608,552,89,1992,8.36,3.56,0.88,Thriller,Action,Drama,Comedy,Crime
306,7743,5.0,1137953000,1,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,"","",1537,4.07,0.92,308,172,531,293,902,46,1989,13.40,2.60,1.17,Drama,Thriller,Action,Crime,Sci-Fi
315,22314,3.0,857458309,0,"Specialist, The",1994,Action,Drama,Thriller,2376,2.90,0.99,377,204,552,380,474,37,1994,3.29,3.49,0.69,Action,Thriller,Adventure,Crime,Drama
333,3517,3.0,851964461,0,Tommy Boy,1995,Comedy,"","",2284,3.34,1.09,260,207,39,316,185,39,1994,3.07,3.74,0.85,Romance,Drama,Comedy,Action,Adventure
339,10309,4.0,976815307,1,While You Were Sleeping,1995,Comedy,Romance,"",5030,3.52,0.92,230,165,468,597,733,30,1992,9.61,4.07,0.45,Drama,Thriller,Comedy,Crime,Romance
34,17910,3.5,1204308893,1,Babe,1995,Children,Drama,"",7042,3.63,1.11,316,364,595,47,50,43,1993,3.10,4.21,0.56,Action,Thriller,Adventure,Comedy,Sci-Fi
342,1372,2.0,957843202,0,Muriel's Wedding,1994,Comedy,"","",2568,3.52,1.02,88,39,380,539,587,18,1992,6.60,4.33,0.84,Comedy,Drama,Crime,Thriller,Romance
355,27563,3.0,901225676,0,"Flintstones, The",1994,Children,Comedy,Fantasy,2137,2.43,0.97,371,141,339,500,708,62,1992,9.53,3.50,1.13,Drama,Comedy,Thriller,Romance,Adventure
361,10603,3.0,847396595,0,It Could Happen to You,1994,Comedy,Drama,Romance,1122,3.33,0.84,708,207,543,256,224,33,1993,1.75,3.88,0.65,Drama,Romance,Comedy,Fantasy,Adventure
364,3517,4.0,851965579,1,"Lion King, The",1994,Adventure,Animation,Children,8464,3.78,0.93,596,480,588,150,248,64,1992,10.09,3.48,0.93,Romance,Comedy,Drama,Action,Adventure
364,8092,3.0,892047396,0,"Lion King, The",1994,Adventure,Animation,Children,8464,3.78,0.93,260,261,"","","",4,1989,8.43,3.25,0.96,Drama,Action,Adventure,Sci-Fi,""
367,20252,2.5,1112674514,0,"Mask, The",1994,Action,Comedy,Crime,7577,3.16,1.00,1,150,17,253,345,45,1990,12.95,3.36,0.70,Drama,Comedy,Adventure,Thriller,Crime
367,26222,3.5,1253508915,1,"Mask, The",1994,Action,Comedy,Crime,7577,3.16,1.00,648,912,903,293,260,53,1990,12.40,2.96,0.87,Thriller,Action,Mystery,Crime,Drama
367,7743,2.5,1136562362,0,"Mask, The",1994,Action,Comedy,Crime,7577,3.16,1.00,293,902,170,924,741,39,1988,14.38,2.50,1.23,Drama,Thriller,Crime,Action,Sci-Fi
376,19990,4.0,856799467,1,"River Wild, The",1994,Action,Thriller,"",2485,3.28,0.85,608,36,494,6,733,16,1995,0.48,3.44,0.73,Thriller,Comedy,Adventure,Action,Crime
377,10309,4.0,977265733,1,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,370,233,24,105,736,42,1992,8.17,4.02,0.41,Drama,Thriller,Comedy,Romance,Crime
377,2756,5.0,1072650452,1,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,599,899,104,216,333,80,1985,17.66,3.56,1.17,Comedy,Drama,Romance,Thriller,Crime
425,9407,3.0,945240007,0,Blue Sky,1994,Drama,Romance,"",209,3.42,0.90,446,930,912,940,969,24,1973,22.91,3.88,0.74,Romance,Drama,Adventure,Action,Comedy
434,4975,4.0,844093487,1,Cliffhanger,1993,Action,Adventure,Thriller,5380,3.06,0.92,457,231,349,329,593,10,1993,1.57,4.30,0.48,Drama,Thriller,Adventure,Comedy,Crime
434,9630,5.0,835680783,1,Cliffhanger,1993,Action,Adventure,Thriller,5380,3.06,0.92,318,329,165,344,380,12,1992,1.93,3.25,1.54,Action,Adventure,Comedy,Thriller,Crime
45,17866,4.0,832023548,1,To Die For,1995,Comedy,Drama,Thriller,1910,3.39,0.96,342,307,293,36,162,36,1994,1.33,3.28,1.32,Crime,Drama,Thriller,Comedy,Adventure
457,20256,3.0,842296864,0,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,593,329,595,588,590,11,1992,2.20,3.36,1.36,Adventure,Drama,Animation,Children,Musical
464,28183,4.0,918787529,1,Hard Target,1993,Action,Adventure,Crime,696,2.92,0.96,786,521,587,225,554,53,1986,17.37,4.53,0.64,Thriller,Drama,Crime,Action,Mystery
47,7743,2.5,1136323557,0,Seven (a.k.a. Se7en),1995,Mystery,Thriller,"",9335,4.06,0.87,170,924,741,648,594,31,1987,15.05,2.48,1.30,Thriller,Drama,Crime,Action,Sci-Fi
480,21453,3.0,837507328,0,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,420,454,364,356,47,28,1993,1.55,3.71,0.90,Thriller,Drama,Crime,Action,Adventure
480,3368,4.5,1196114030,1,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,223,170,250,69,5,1994,0.55,3.90,0.65,Comedy,Children,Action,Adventure,Crime
500,8092,2.0,892047397,0,Mrs. Doubtfire,1993,Comedy,Drama,"",7349,3.39,0.96,260,261,"","","",7,1991,6.45,3.14,0.69,Drama,Action,Adventure,Sci-Fi,""
516,1372,3.0,958144985,0,Renaissance Man,1994,Comedy,Drama,"",763,3.08,0.89,236,383,996,237,852,95,1992,5.95,4.14,0.78,Thriller,Action,Drama,Crime,Comedy
516,8092,4.0,892221524,1,Renaissance Man,1994,Comedy,Drama,"",763,3.08,0.89,638,224,70,39,838,32,1993,3.35,3.03,1.26,Comedy,Romance,Drama,Children,Fantasy
519,3858,0.5,1266809504,0,RoboCop 3,1993,Action,Crime,Drama,1048,2.19,1.02,538,535,799,319,14,93,1988,14.26,2.83,1.37,Drama,Thriller,Comedy,Crime,Mystery
535,853,3.0,856443297,0,Short Cuts,1993,Drama,"","",1210,3.78,0.94,150,111,858,246,527,61,1992,5.60,3.61,0.95,Comedy,Drama,Romance,Crime,Thriller
537,3858,1.5,1266810183,0,Sirens,1994,Drama,"","",758,3.17,0.88,538,535,799,319,14,100,1988,13.84,2.75,1.38,Drama,Thriller,Comedy,Crime,Mystery
539,27492,5.0,1136679898,1,Sleepless in Seattle,1993,Comedy,Drama,Romance,6177,3.50,0.97,899,277,105,"","",3,1980,24.54,4.17,0.29,Drama,Romance,Comedy,Musical,""
541,6366,3.0,979498100,0,Blade Runner,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,590,223,377,11,32,46,1994,1.35,3.43,1.15,Drama,Thriller,Crime,Comedy,Action
546,8092,3.0,892222540,0,Super Mario Bros.,1993,Action,Adventure,Children,1275,2.03,1.07,185,10,555,377,733,65,1993,2.95,2.98,1.27,Comedy,Action,Romance,Thriller,Drama
553,6366,3.0,979501739,0,Tombstone,1993,Action,Drama,Western,3208,3.68,0.92,110,920,527,908,589,66,1989,11.77,3.67,1.13,Drama,Thriller,Crime,Action,Comedy
58,10603,4.0,847395514,1,"Postman, The (Postino, Il)",1994,Comedy,Drama,Romance,2498,3.95,0.99,497,468,265,17,590,8,1992,2.25,3.88,0.83,Romance,Drama,Comedy,Adventure,Western
589,18429,4.5,1111547276,1,Terminator 2: Judgment Day,1991,Action,Sci-Fi,"",11483,3.94,0.90,457,47,1,110,"",8,1987,20.42,3.19,1.33,Thriller,Action,Drama,War,Adventure
589,19289,3.0,1189484452,0,Terminator 2: Judgment Day,1991,Action,Sci-Fi,"",11483,3.94,0.90,590,356,296,457,593,11,1993,2.27,3.23,1.15,Drama,Thriller,War,Crime,Comedy
589,28524,5.0,842353139,1,Terminator 2: Judgment Day,1991,Action,Sci-Fi,"",11483,3.94,0.90,377,339,480,356,457,12,1993,1.56,3.92,0.79,Thriller,Adventure,Drama,Romance,Comedy
590,27752,4.5,1290345842,1,Dances with Wolves,1990,Adventure,Drama,Western,9497,3.72,0.97,165,608,457,344,50,34,1992,7.48,3.53,0.98,Drama,Thriller,Comedy,Crime,Romance
593,20256,5.0,842296864,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,329,595,588,590,"",10,1992,2.23,3.20,1.32,Adventure,Drama,Animation,Children,Musical
593,451,3.5,1223374588,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,541,215,"","","",3,1990,7.23,3.50,0.50,Drama,Romance,Action,Sci-Fi,Thriller
596,27729,5.0,1093562299,1,Pinocchio,1940,Animation,Children,Fantasy,2765,3.53,0.99,902,594,162,36,924,43,1972,22.74,4.74,0.38,Drama,Romance,Thriller,Adventure,Comedy
599,23514,3.5,1078150014,1,"Wild Bunch, The",1969,Adventure,Western,"",745,4.01,0.91,912,923,908,608,293,25,1980,19.36,3.94,0.98,Thriller,Drama,Crime,Mystery,Action
608,4838,4.0,1115520210,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,527,1,380,260,110,18,1991,7.17,3.36,0.80,Drama,Comedy,Adventure,Thriller,Crime
663,2756,3.0,1025400831,0,Kids in the Hall: Brain Candy,1996,Comedy,"","",724,3.40,1.01,593,919,953,904,924,26,1980,20.18,3.77,1.07,Drama,Romance,Thriller,Comedy,Mystery
694,3858,1.5,1267666942,0,"Substitute, The",1996,Action,Crime,Drama,612,3.01,0.98,322,507,89,144,583,100,1993,6.60,2.40,1.23,Drama,Thriller,Comedy,Crime,Action
70,3858,3.5,1266807612,1,From Dusk Till Dawn,1996,Action,Comedy,Horror,2831,3.24,1.08,953,16,778,300,223,70,1987,15.48,2.85,1.41,Drama,Thriller,Comedy,Crime,Romance
736,3826,3.5,1089017519,1,Twister,1996,Action,Adventure,Romance,6990,3.18,1.02,50,377,608,32,780,20,1993,4.07,4.22,0.75,Thriller,Action,Sci-Fi,Comedy,Crime
750,10338,5.0,925132125,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,War,"",5151,4.24,0.88,32,544,89,552,165,70,1991,11.11,3.49,1.33,Action,Thriller,Adventure,Sci-Fi,Drama
780,3858,2.0,1266797520,0,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,1,260,356,326,905,33,1981,19.30,3.15,1.57,Drama,Thriller,Comedy,Mystery,Crime
780,5523,4.0,1323355473,1,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,260,480,527,337,356,23,1992,5.77,3.91,0.54,Thriller,Drama,Crime,Comedy,Action
780,9032,3.0,934435532,0,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,18,272,21,337,551,91,1990,11.06,3.67,0.86,Comedy,Drama,Crime,Thriller,Action
788,8306,1.0,944968495,0,"Nutty Professor, The",1996,Comedy,Fantasy,Romance,4208,2.87,1.08,260,904,903,364,801,46,1977,22.89,3.00,1.61,Drama,Romance,Adventure,Comedy,War
798,1372,4.0,958145024,1,Daylight,1996,Action,Adventure,Drama,638,2.80,1.01,236,383,996,237,852,96,1992,5.92,4.12,0.78,Thriller,Action,Drama,Crime,Comedy
800,15539,4.0,938659035,1,Lone Star,1996,Drama,Mystery,Western,1609,4.04,0.91,858,154,"","","",2,1969,3.54,4.50,0.71,Drama,Crime,"","",""
802,24528,2.0,975222996,0,Phenomenon,1996,Drama,Romance,"",2710,3.46,0.97,144,500,539,165,361,65,1993,3.08,3.62,0.96,Drama,Thriller,Comedy,Action,Romance
832,5613,2.5,1160416784,0,Ransom,1996,Crime,Thriller,"",3052,3.44,0.92,235,337,778,442,2,61,1990,10.35,3.37,0.93,Drama,Thriller,Adventure,Action,Comedy
833,29055,3.0,849351700,0,High School High,1996,Comedy,"","",312,2.77,1.24,766,29,661,708,610,23,1995,3.10,3.30,1.18,Adventure,Sci-Fi,Drama,Thriller,Animation
89,10338,5.0,925131477,1,Nick of Time,1995,Action,Thriller,"",705,3.18,0.90,552,165,494,168,442,45,1989,13.52,4.13,0.97,Action,Thriller,Adventure,Drama,Sci-Fi
912,16639,5.0,983468617,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,50,858,296,750,32,15,1989,10.20,4.07,1.03,Thriller,Action,Sci-Fi,Drama,Adventure
913,23514,5.0,1078148760,1,"Maltese Falcon, The",1941,Film-Noir,Mystery,"",2720,4.17,0.83,910,"","","","",5,1986,15.80,2.90,1.34,Comedy,Crime,"","",""
919,2756,5.0,1025400671,1,"Wizard of Oz, The",1939,Adventure,Children,Fantasy,5138,3.98,0.94,953,904,924,800,788,24,1982,18.98,3.67,1.05,Drama,Romance,Thriller,Comedy,Mystery
949,3858,3.5,1328322837,1,East of Eden,1955,Drama,"","",471,3.92,0.88,318,52,605,804,594,100,1993,8.04,2.25,1.23,Drama,Thriller,Comedy,Crime,Romance
953,5657,4.0,1012115660,1,It's a Wonderful Life,1946,Drama,Fantasy,Romance,3081,4.04,0.99,260,594,720,907,608,26,1959,20.44,4.58,0.64,Drama,Romance,Thriller,Adventure,Comedy
10,19822,4.0,848135154,1,GoldenEye,1995,Action,Adventure,Thriller,6330,3.42,0.87,318,296,"","","",16,1993,1.33,2.50,1.15,Crime,Drama,Comedy,Thriller,""
110,28148,5.0,854979948,1,Braveheart,1995,Action,Drama,War,11637,4.04,0.97,318,593,474,16,34,36,1994,1.99,3.78,0.76,Thriller,Drama,Crime,Action,Adventure
12,16340,2.0,863084270,0,Dracula: Dead and Loving It,1995,Comedy,Horror,"",841,2.66,1.15,858,100,783,14,79,48,1994,4.33,3.33,0.66,Drama,Thriller,Action,Adventure,Romance
140,20626,1.0,868808265,0,Up Close and Personal,1996,Drama,Romance,"",1103,3.29,1.03,52,608,"","","",17,1994,4.53,2.71,0.85,Comedy,Drama,Crime,Thriller,Romance
141,13107,3.0,847264532,0,"Birdcage, The",1996,Comedy,"","",4859,3.52,0.96,440,357,32,527,539,32,1993,1.81,3.53,0.67,Drama,Comedy,Romance,Action,Thriller
154,19404,3.0,836562319,0,Beauty of the Day (Belle de jour),1967,Drama,"","",671,3.81,0.91,535,314,529,474,551,69,1993,2.86,3.09,0.80,Thriller,Drama,Action,Crime,Mystery
160,23462,3.0,974760779,0,Congo,1995,Action,Adventure,Mystery,3235,2.60,1.01,442,648,170,95,379,27,1990,12.57,3.37,0.84,Action,Thriller,Adventure,Drama,Crime
186,7301,3.0,834307877,0,Nine Months,1995,Comedy,Romance,"",2425,2.89,0.99,337,39,50,21,34,33,1994,1.33,3.24,0.97,Drama,Comedy,Crime,Thriller,Adventure
207,28060,4.0,1122140062,1,"Walk in the Clouds, A",1995,Drama,Romance,"",1210,3.42,1.06,830,232,79,216,372,90,1985,18.10,4.03,0.71,Drama,Comedy,Romance,Thriller,Action
207,4127,5.0,943096998,1,"Walk in the Clouds, A",1995,Drama,Romance,"",1210,3.42,1.06,892,168,838,110,923,25,1971,24.88,3.88,0.88,Drama,Romance,Comedy,War,Children
213,13170,1.0,885527720,0,Burnt by the Sun (Utomlyonnye solntsem),1994,Drama,"","",392,4.03,0.99,361,596,262,594,253,100,1991,10.30,1.41,0.93,Drama,Children,Animation,Fantasy,Musical
215,7487,4.0,1366499287,1,Before Sunrise,1995,Drama,Romance,"",1169,3.80,0.96,904,903,953,923,474,67,1982,19.69,3.52,0.75,Drama,Thriller,Comedy,Romance,Crime
222,26958,3.0,845996689,0,Circle of Friends,1995,Drama,Romance,"",1283,3.50,0.87,471,246,22,594,368,54,1992,7.85,3.28,0.94,Drama,Thriller,Comedy,Romance,Adventure
230,7784,3.5,1200870954,1,Dolores Claiborne,1995,Drama,Thriller,"",1614,3.61,0.87,527,592,588,364,16,91,1990,12.61,3.16,0.83,Drama,Thriller,Action,Crime,Comedy
231,3838,4.0,1109954063,1,Dumb & Dumber (Dumb and Dumber),1994,Adventure,Comedy,"",7051,2.93,1.21,50,370,163,466,784,9,1990,13.66,3.61,0.82,Thriller,Comedy,Action,Crime,War
232,15478,3.5,1097821748,1,Eat Drink Man Woman (Yin shi nan nu),1994,Comedy,Drama,Romance,1373,4.03,0.85,904,193,154,156,52,100,1987,16.26,2.47,1.02,Drama,Comedy,Romance,Crime,Thriller
253,13170,5.0,885526586,1,Interview with the Vampire: The Vampire Chronicles,1994,Drama,Horror,"",6010,3.50,0.94,548,544,185,480,377,100,1994,1.47,1.59,1.12,Action,Thriller,Comedy,Crime,Adventure
253,7208,1.5,1227433026,0,Interview with the Vampire: The Vampire Chronicles,1994,Drama,Horror,"",6010,3.50,0.94,150,508,356,318,858,13,1992,6.26,3.15,1.34,Drama,Crime,Comedy,Action,Thriller
261,27732,4.0,1247877142,1,Little Women,1994,Drama,"","",2233,3.63,0.95,333,802,"","","",2,1995,0.71,4.50,0.71,Drama,Romance,Comedy,"",""
269,13170,1.0,885525091,0,My Crazy Life (Mi vida loca),1993,Drama,"","",128,3.41,0.92,592,375,277,534,"",100,1993,5.21,1.42,0.89,Drama,Romance,Action,Crime,Thriller
29,27775,2.0,852834316,0,"City of Lost Children, The (Cité des enfants perdus, La)",1995,Adventure,Drama,Fantasy,1859,3.92,0.97,832,708,52,1,32,21,1995,0.51,3.19,0.68,Comedy,Thriller,Romance,Mystery,Sci-Fi
292,6081,4.0,902691256,1,Outbreak,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,830,342,68,589,36,38,1989,12.64,3.08,1.34,Drama,Comedy,Crime,War,Mystery
293,1280,3.0,835557374,0,Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action,Crime,Drama,5587,4.06,0.81,480,11,356,454,364,60,1993,2.64,3.30,0.83,Drama,Thriller,Comedy,Adventure,Children
293,23236,5.0,1081452289,1,Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action,Crime,Drama,5587,4.06,0.81,350,509,541,288,36,46,1991,7.32,3.58,1.52,Drama,Thriller,Crime,Comedy,Action
296,26705,4.0,1163120328,1,Pulp Fiction,1994,Comedy,Crime,Drama,14616,4.17,0.98,480,356,592,260,150,11,1987,15.88,4.05,0.35,Drama,Action,Crime,Sci-Fi,Thriller
306,1280,4.0,835744027,1,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,"","",1537,4.07,0.92,314,475,232,369,724,100,1993,2.27,3.31,0.63,Drama,Comedy,Thriller,Romance,Crime
306,26576,4.0,1325280556,1,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,"","",1537,4.07,0.92,720,29,"","","",2,1995,0.71,4.00,0.71,Adventure,Drama,Fantasy,Mystery,Sci-Fi
318,15478,0.5,1097222585,0,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,940,531,922,308,930,91,1983,20.52,2.57,0.97,Drama,Romance,Comedy,Adventure,Film-Noir
32,16027,4.5,1288209139,1,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,736,912,111,924,778,12,1985,16.91,3.96,0.69,Adventure,Drama,Action,Thriller,Sci-Fi
32,2898,4.5,1336536106,1,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,300,648,1,150,25,45,1993,5.46,3.94,0.42,Comedy,Drama,Thriller,Romance,Action
322,14552,3.0,1076466572,0,Swimming with Sharks,1995,Comedy,Drama,"",652,3.72,0.90,288,471,509,101,778,59,1990,11.59,3.15,1.10,Drama,Comedy,Crime,Romance,Thriller
329,12164,4.0,1027535908,1,Star Trek: Generations,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,349,520,216,223,107,24,1992,5.78,3.54,1.02,Drama,Crime,Comedy,Thriller,Action
333,11251,3.0,834071458,0,Tommy Boy,1995,Comedy,"","",2284,3.34,1.09,440,158,168,11,454,34,1993,1.41,3.32,0.84,Drama,Adventure,Action,Children,Comedy
34,13170,4.0,885523270,1,Babe,1995,Children,Drama,"",7042,3.63,1.11,260,150,475,296,457,12,1981,18.86,4.08,0.79,Adventure,Thriller,Drama,Crime,Action
342,4127,3.0,943098830,0,Muriel's Wedding,1994,Comedy,"","",2568,3.52,1.02,539,252,915,289,339,64,1975,24.19,3.91,0.83,Drama,Romance,Comedy,War,Children
350,7784,3.0,1187547310,0,"Client, The",1994,Drama,Mystery,Thriller,3475,3.48,0.81,293,799,337,745,904,76,1990,12.36,3.16,0.81,Thriller,Drama,Action,Crime,Mystery
353,13170,1.0,885526252,0,"Crow, The",1994,Action,Crime,Fantasy,3640,3.50,1.00,480,377,256,248,415,100,1994,1.51,1.90,1.38,Comedy,Thriller,Romance,Action,Adventure
355,15478,0.5,1097742083,0,"Flintstones, The",1994,Children,Comedy,Fantasy,2137,2.43,0.97,342,485,933,80,199,100,1982,20.31,2.73,1.00,Drama,Comedy,Thriller,Romance,Crime
355,18683,1.0,945365250,0,"Flintstones, The",1994,Children,Comedy,Fantasy,2137,2.43,0.97,344,104,450,54,830,100,1990,13.48,3.31,1.13,Comedy,Romance,Drama,Children,Fantasy
356,19404,3.0,836561710,0,Forrest Gump,1994,Comedy,Drama,Romance,14426,4.03,0.95,457,593,296,150,592,23,1993,1.70,2.96,0.82,Thriller,Crime,Drama,Action,Adventure
357,7378,4.0,1213381458,1,Four Weddings and a Funeral,1994,Comedy,Romance,"",6126,3.63,0.94,208,592,47,733,500,30,1991,10.35,4.42,0.53,Action,Thriller,Adventure,Comedy,Drama
36,23666,3.0,1162073390,0,Dead Man Walking,1995,Crime,Drama,"",4547,3.94,0.90,6,39,161,434,587,51,1992,8.17,3.75,0.64,Thriller,Action,Comedy,Adventure,Drama
36,28610,3.0,902436147,0,Dead Man Walking,1995,Crime,Drama,"",4547,3.94,0.90,912,954,923,296,599,11,1963,22.83,4.09,0.70,Drama,Mystery,Thriller,Crime,Adventure
370,23054,4.0,1292377878,1,Naked Gun 33 1/3: The Final Insult,1994,Action,Comedy,"",3087,2.96,1.05,750,288,480,924,231,15,1988,10.50,3.70,0.41,Action,Adventure,Thriller,Sci-Fi,Comedy
372,14000,4.0,1277781741,1,Reality Bites,1994,Comedy,Drama,Romance,1799,3.25,0.91,31,"","","","",2,1994,0.71,3.50,0.71,Drama,"","","",""
377,15478,3.5,1097868271,1,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,45,232,904,193,154,100,1990,12.46,2.26,1.02,Drama,Comedy,Romance,Thriller,Crime
39,20626,4.0,868810550,1,Clueless,1995,Comedy,Romance,"",5741,3.42,0.98,921,922,529,910,902,51,1984,18.55,3.41,1.15,Drama,Comedy,Romance,Crime,Thriller
413,1808,3.0,846426294,0,Airheads,1994,Comedy,"","",1338,2.82,0.97,112,333,158,173,420,73,1993,6.79,3.04,0.77,Comedy,Crime,Action,Adventure,Drama
44,27020,2.0,1239261147,0,Mortal Kombat,1995,Action,Adventure,Fantasy,2293,2.64,1.10,"","","","","",2,1995,0.71,2.50,0.00,"","","","",""
440,19404,3.0,836561779,0,Dave,1993,Comedy,Romance,"",4180,3.60,0.81,589,480,32,111,457,32,1992,3.47,3.06,0.88,Thriller,Crime,Action,Drama,Sci-Fi
448,13170,3.0,885524368,0,Fearless,1993,Drama,"","",673,3.59,0.89,350,46,153,371,348,61,1989,11.66,3.33,1.52,Drama,Thriller,Crime,Comedy,Adventure
454,7784,3.0,1174252142,0,"Firm, The",1993,Drama,Thriller,"",5500,3.51,0.81,32,47,648,110,318,32,1994,1.45,3.03,0.87,Thriller,Drama,Action,Crime,Mystery
457,7056,4.0,1122801229,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,356,551,714,608,50,28,1982,19.28,3.52,1.13,Drama,Thriller,Comedy,Crime,Mystery
466,11106,3.5,1061741313,1,Hot Shots! Part Deux,1993,Action,Comedy,War,2919,2.91,1.02,151,16,"","","",4,1995,0.82,2.62,1.55,Drama,Crime,Action,Romance,War
466,11251,3.0,834072083,0,Hot Shots! Part Deux,1993,Action,Comedy,War,2919,2.91,1.02,368,616,376,597,736,56,1993,3.52,3.41,0.83,Drama,Action,Comedy,Romance,Adventure
468,15478,2.5,1097215464,0,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995,Comedy,Romance,"",1564,3.31,0.89,741,745,909,17,235,35,1983,19.95,2.54,1.05,Drama,Comedy,Sci-Fi,Romance,Animation
485,7784,2.5,1174252735,0,Last Action Hero,1993,Action,Adventure,Comedy,2880,2.78,1.00,353,235,551,924,912,48,1992,8.44,3.10,0.87,Drama,Thriller,Action,Crime,Romance
493,1280,3.0,835743566,0,Menace II Society,1993,Action,Crime,Drama,765,3.63,0.93,233,524,247,205,194,100,1992,7.98,3.34,0.77,Drama,Comedy,Romance,Thriller,Fantasy
494,26637,3.0,868203006,0,Executive Decision,1996,Action,Adventure,Thriller,2592,3.37,0.92,733,780,32,"","",9,1995,0.53,3.44,0.73,Thriller,Sci-Fi,Action,Adventure,Mystery
500,2696,3.0,1304233583,0,Mrs. Doubtfire,1993,Comedy,Drama,"",7349,3.39,0.96,597,356,165,377,47,24,1994,1.58,3.58,0.97,Comedy,Thriller,Drama,Crime,Romance
52,13866,3.5,1111118463,1,Mighty Aphrodite,1995,Comedy,Drama,Romance,2033,3.54,0.91,852,805,282,784,151,79,1991,9.51,3.73,0.73,Drama,Thriller,Crime,Comedy,Action
527,23595,5.0,1364247849,1,Schindler's List,1993,Drama,War,"",11017,4.30,0.83,586,919,778,924,999,19,1987,17.88,3.11,1.33,Adventure,Comedy,Action,Romance,Fantasy
539,17024,5.0,842440536,1,Sleepless in Seattle,1993,Comedy,Drama,Romance,6177,3.50,0.97,500,597,39,586,21,13,1993,2.15,4.54,0.66,Comedy,Drama,Romance,Thriller,Adventure
541,23236,5.0,1081452152,1,Blade Runner,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,288,36,17,25,185,40,1992,6.62,3.62,1.56,Drama,Thriller,Crime,Comedy,Action
587,15273,4.0,879339251,1,Ghost,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,491,277,356,527,318,17,1991,6.62,3.53,1.12,Drama,Thriller,Crime,War,Horror
588,18683,4.0,945362206,1,Aladdin,1992,Adventure,Animation,Children,8980,3.67,0.92,899,594,919,239,788,31,1989,15.62,3.45,1.09,Romance,Comedy,Drama,Fantasy,Children
590,7378,5.0,1213381193,1,Dances with Wolves,1990,Adventure,Drama,Western,9497,3.72,0.97,318,595,153,588,457,14,1990,14.52,4.36,0.63,Action,Comedy,Sci-Fi,Drama,Adventure
592,12811,4.0,1154025089,1,Batman,1989,Action,Crime,Thriller,10028,3.40,0.84,858,161,47,293,805,10,1992,7.18,3.45,1.52,Thriller,Drama,Action,Romance,Crime
593,18683,5.0,945367407,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,742,273,253,415,663,100,1990,12.46,3.34,1.16,Comedy,Romance,Drama,Children,Fantasy
593,19404,4.0,836561583,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,296,150,592,"","",12,1993,2.07,3.17,0.58,Crime,Thriller,Drama,Action,Adventure
