movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
552,3517,3.0,851964341,0,1993,Action,Adventure,Comedy,2769,3.22,0.92,260,207,39,316,185,37,1994,3.15,3.78,0.85,Romance,Drama,Comedy,Action,Adventure
553,24528,3.0,975219869,0,1993,Action,Drama,Western,3208,3.68,0.92,648,316,733,377,6,9,1992,7.79,3.33,1.17,Action,Thriller,Adventure,Crime,Drama
569,26222,2.5,1275503190,0,1994,Comedy,Drama,"",356,2.88,0.87,904,541,588,911,39,92,1988,14.65,3.08,0.88,Thriller,Crime,Drama,Mystery,Comedy
588,3368,3.5,1196114058,1,1992,Adventure,Animation,Children,8980,3.67,0.92,780,1,150,480,356,9,1994,0.87,4.06,0.53,Comedy,Adventure,Action,Thriller,Children
589,9569,3.0,845358317,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,377,364,339,208,110,22,1993,1.68,3.73,0.77,Comedy,Adventure,Action,Drama,Crime
592,23514,3.0,1078148735,0,1989,Action,Crime,Thriller,10028,3.40,0.84,910,"","","","",3,1983,20.81,2.83,1.89,Comedy,Crime,"","",""
593,28102,4.0,1003935468,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,260,910,"","","",2,1968,12.73,4.00,0.00,Comedy,Crime,Action,Adventure,Sci-Fi
593,6797,4.0,1043098523,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,608,69,441,318,296,6,1990,10.83,4.33,1.21,Comedy,Crime,Drama,Thriller,""
595,9032,2.0,934434352,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,213,41,449,32,70,72,1989,12.29,3.72,0.86,Comedy,Drama,Crime,Thriller,Action
6,2756,3.0,1167159348,0,1995,Action,Crime,Thriller,5245,3.84,0.86,231,454,380,902,318,95,1986,16.70,3.56,1.13,Comedy,Drama,Romance,Thriller,Adventure
608,23514,3.5,1078149875,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,293,904,111,858,541,21,1984,15.73,3.93,1.04,Thriller,Crime,Drama,Action,Comedy
648,25350,2.0,1133749602,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,924,750,551,923,296,21,1976,24.21,2.14,1.25,Drama,Comedy,Crime,Thriller,Mystery
661,28039,3.0,1274795343,0,1996,Adventure,Animation,Children,2153,3.30,1.00,616,377,454,594,539,44,1986,16.90,2.89,1.45,Comedy,Romance,Children,Drama,Animation
663,2756,3.0,1025400831,0,1996,Comedy,"","",724,3.40,1.01,593,919,953,904,924,26,1980,20.18,3.77,1.07,Drama,Romance,Thriller,Comedy,Mystery
671,12888,3.0,854032729,0,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,14,52,608,6,32,17,1995,0.49,3.41,0.80,Drama,Romance,Comedy,Thriller,Crime
674,8306,1.0,944968584,0,1968,Adventure,Comedy,Sci-Fi,745,2.91,1.07,435,260,904,903,364,49,1978,22.56,2.94,1.61,Drama,Romance,Comedy,Adventure,War
691,3441,2.0,939908697,0,1996,Comedy,Romance,"",254,3.12,1.04,417,339,342,708,892,37,1986,18.03,4.14,0.79,Romance,Comedy,Drama,Thriller,Crime
7,27125,3.0,848340979,0,1995,Comedy,Romance,"",2812,3.36,0.96,303,596,280,163,608,93,1992,8.20,3.55,0.87,Thriller,Action,Drama,Comedy,Crime
733,10272,3.0,1165434430,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,592,780,296,349,457,21,1980,19.31,4.33,0.33,Thriller,Crime,Drama,Action,Sci-Fi
742,28183,3.0,918787764,0,1996,Horror,Thriller,"",430,2.69,1.11,415,288,494,490,376,71,1987,16.27,4.34,0.74,Thriller,Drama,Action,Crime,Mystery
745,8092,4.0,892222646,1,1995,Animation,Children,Comedy,2625,4.16,0.91,185,10,555,377,733,67,1993,2.91,2.99,1.25,Comedy,Action,Romance,Thriller,Drama
785,19289,3.5,1189559779,1,1996,Comedy,"","",2284,3.27,1.03,333,145,529,852,805,75,1993,3.65,3.07,0.71,Drama,Comedy,Thriller,Crime,Romance
786,27081,4.0,879808601,1,1996,Action,Drama,Thriller,3445,3.15,0.99,527,151,"","","",2,1994,1.41,5.00,0.00,Drama,War,Action,Romance,""
788,8306,1.0,944968495,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,260,904,903,364,801,46,1977,22.89,3.00,1.61,Drama,Romance,Adventure,Comedy,War
832,27563,3.0,901223226,0,1996,Crime,Thriller,"",3052,3.44,0.92,648,3,480,329,595,37,1990,12.05,3.97,0.90,Drama,Thriller,Comedy,Romance,Adventure
851,28449,4.0,965350607,1,1996,Drama,"","",370,3.42,1.01,70,349,346,501,766,98,1993,5.44,3.92,0.81,Drama,Thriller,Comedy,Crime,Action
898,853,5.0,856443914,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,615,910,919,969,913,89,1987,15.19,3.63,0.98,Comedy,Drama,Romance,Thriller,Mystery
913,853,4.0,856443892,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,903,923,750,904,912,84,1989,12.57,3.60,1.00,Comedy,Drama,Romance,Thriller,Mystery
924,15947,5.0,1320791120,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,288,253,364,32,527,26,1991,6.42,3.98,1.20,Drama,Crime,Thriller,Comedy,Action
110,17275,4.0,841001347,1,1995,Action,Drama,War,11637,4.04,0.97,434,457,593,349,165,21,1993,1.77,3.14,1.06,Thriller,Action,Crime,Adventure,Drama
111,1746,4.0,1238256225,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,905,858,841,903,951,18,1959,19.30,4.11,1.08,Drama,Romance,Comedy,Thriller,Mystery
141,15478,1.0,1097742097,0,1996,Comedy,"","",4859,3.52,0.96,342,485,933,80,199,100,1982,20.29,2.71,1.02,Drama,Comedy,Thriller,Romance,Crime
160,18683,3.0,945369995,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,836,434,648,552,292,100,1993,6.50,3.45,1.05,Thriller,Adventure,Children,Drama,Comedy
165,17275,4.0,841001248,1,1995,Action,Crime,Thriller,7392,3.50,0.89,590,592,"","","",5,1992,2.70,3.60,0.89,Action,Crime,Thriller,Adventure,Drama
165,2696,3.5,1304233472,1,1995,Action,Crime,Thriller,7392,3.50,0.89,377,47,293,450,296,19,1994,0.89,3.63,1.08,Comedy,Thriller,Drama,Crime,Romance
172,2898,4.0,1336436006,1,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,494,653,350,708,339,30,1993,2.77,3.93,0.45,Comedy,Thriller,Drama,Action,Romance
2,29401,3.0,1194866594,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,293,912,36,500,34,21,1990,11.84,3.60,1.16,Drama,Comedy,Crime,Thriller,Children
223,13460,4.0,1294670551,1,1994,Comedy,"","",5102,3.86,0.97,293,208,34,367,231,34,1991,7.68,3.21,1.04,Action,Adventure,Thriller,Comedy,Drama
230,1280,3.0,835742679,0,1995,Drama,Thriller,"",1614,3.61,0.87,163,474,16,52,596,100,1992,8.09,3.25,0.87,Drama,Thriller,Romance,Comedy,Children
232,28060,4.0,1122139910,1,1994,Comedy,Drama,Romance,1373,4.03,0.85,79,216,372,31,902,88,1985,18.25,4.03,0.72,Drama,Comedy,Romance,Thriller,Action
238,13170,1.0,885527351,0,1995,Adventure,Children,"",178,3.20,1.11,596,262,594,253,548,100,1991,10.04,1.48,1.00,Action,Drama,Children,Crime,Thriller
24,23382,4.0,1311459323,1,1995,Drama,Sci-Fi,"",1737,3.17,1.05,224,724,"","","",5,1994,0.84,3.30,0.91,Drama,Fantasy,Horror,Thriller,Comedy
242,15478,1.5,1097710302,0,1994,Drama,Musical,"",246,3.41,1.01,190,766,946,932,938,100,1985,19.01,2.39,1.07,Drama,Romance,Comedy,Adventure,Film-Noir
25,6848,4.0,832879149,1,1995,Drama,Romance,"",4684,3.69,1.04,457,357,593,232,527,30,1994,1.44,3.07,0.74,Drama,Romance,Comedy,Thriller,Adventure
257,26958,4.0,845996756,1,1995,Mystery,Thriller,"",814,3.42,0.88,471,246,22,594,368,60,1992,7.45,3.18,0.97,Drama,Thriller,Comedy,Romance,Adventure
261,10730,5.0,866303615,1,1994,Drama,"","",2233,3.63,0.95,11,266,838,515,858,27,1992,5.50,4.07,1.38,Drama,Romance,Comedy,Crime,War
292,28148,3.0,854979948,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,246,110,318,593,474,39,1994,1.93,3.79,0.77,Thriller,Drama,Crime,Action,Adventure
292,7056,2.0,1122801313,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,589,457,356,551,714,35,1984,17.71,3.47,1.04,Drama,Thriller,Comedy,Crime,Mystery
296,24905,4.0,950254501,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,800,318,923,50,608,18,1988,16.22,3.89,0.96,Drama,Crime,Thriller,Action,Comedy
3,28060,2.0,1122138763,0,1995,Comedy,Romance,"",2769,3.15,0.99,337,350,708,786,19,71,1984,18.13,4.03,0.71,Drama,Comedy,Thriller,Romance,Action
300,16303,4.5,1219728720,1,1994,Drama,"","",4445,3.68,0.82,111,17,141,539,587,24,1982,18.21,4.02,0.91,Drama,Comedy,Thriller,Crime,Romance
315,13170,1.0,885526393,0,1994,Action,Drama,Thriller,2376,2.90,0.99,548,544,185,480,377,100,1994,1.48,1.73,1.25,Comedy,Thriller,Action,Romance,Crime
318,11667,4.5,1230558781,1,1994,Crime,Drama,"",13826,4.45,0.72,858,836,"","","",3,1987,13.08,3.83,1.04,Action,Adventure,Thriller,Crime,Drama
318,7208,5.0,1227280865,1,1994,Crime,Drama,"",13826,4.45,0.72,858,145,"","","",2,1983,16.26,4.25,1.06,Crime,Drama,Action,Comedy,Thriller
32,14000,5.0,1278144987,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,527,590,780,1,589,19,1992,4.18,4.03,0.49,Drama,Comedy,Thriller,Adventure,Action
32,23565,4.5,1142566081,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,588,"","","","",2,1991,0.71,2.25,1.77,Adventure,Animation,Children,Comedy,Musical
32,24905,4.0,950255852,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,750,541,303,368,553,32,1988,13.95,3.78,0.97,Drama,Thriller,Crime,Comedy,Action
338,11687,3.5,1069286561,1,1995,Action,Sci-Fi,Thriller,984,2.99,0.95,24,748,541,260,32,20,1991,7.32,3.80,0.97,Action,Sci-Fi,Comedy,Thriller,Romance
34,25375,3.0,940971412,0,1995,Children,Drama,"",7042,3.63,1.11,930,28,950,363,903,92,1974,23.36,3.89,1.28,Comedy,Romance,Drama,Thriller,Action
348,7784,3.5,1201461675,1,1994,Comedy,"","",1744,3.72,0.89,42,366,616,230,527,100,1990,12.25,3.14,0.81,Drama,Thriller,Crime,Action,Comedy
350,13866,3.0,1111118646,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,52,852,805,282,784,82,1991,9.36,3.69,0.78,Drama,Thriller,Crime,Comedy,Action
350,23236,3.5,1081452270,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,509,541,288,36,17,45,1991,7.40,3.58,1.54,Drama,Thriller,Crime,Comedy,Action
350,24905,3.0,950435081,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,903,344,372,784,104,100,1993,6.51,3.13,0.91,Comedy,Drama,Romance,Thriller,Action
351,15478,2.5,1097742050,0,1994,Comedy,Drama,Romance,795,3.28,0.92,485,933,80,199,562,100,1981,20.37,2.75,1.01,Drama,Comedy,Crime,Thriller,Romance
353,7784,4.0,1174252503,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,235,551,924,912,6,46,1992,8.62,3.12,0.85,Drama,Thriller,Action,Crime,Romance
356,11251,4.0,834071510,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,31,440,158,168,11,36,1993,1.39,3.36,0.87,Drama,Adventure,Action,Children,Comedy
372,16303,1.5,1219730144,0,1994,Comedy,Drama,Romance,1799,3.25,0.91,899,277,902,969,261,51,1978,20.32,3.89,0.96,Drama,Romance,Comedy,Thriller,Crime
376,11687,4.0,1069283384,1,1994,Action,Thriller,"",2485,3.28,0.85,368,442,19,"","",6,1989,10.63,3.08,1.36,Comedy,Adventure,Action,Sci-Fi,Western
380,7208,1.5,1227432862,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,150,508,356,318,858,8,1990,7.88,3.94,1.08,Drama,Crime,Comedy,Action,Thriller
417,21016,5.0,982544327,1,1994,Comedy,Romance,"",732,3.51,0.95,223,728,441,235,898,52,1978,22.70,4.46,0.58,Drama,Comedy,Romance,Musical,Adventure
420,13170,4.0,885525813,1,1994,Action,Comedy,Crime,3164,2.74,0.98,432,237,236,543,514,100,1993,1.54,1.71,1.33,Comedy,Romance,Drama,Adventure,Western
426,26958,3.0,845996929,0,1993,Horror,Sci-Fi,Thriller,741,3.10,0.94,534,281,257,471,246,73,1992,6.76,3.15,0.98,Drama,Thriller,Comedy,Romance,Adventure
440,13107,5.0,847264496,1,1993,Comedy,Romance,"",4180,3.60,0.81,357,32,527,539,34,29,1993,1.81,3.52,0.63,Drama,Comedy,Romance,Action,Thriller
442,2917,1.5,1162895883,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,"","","","","",3,1994,1.00,1.67,0.76,"","","","",""
457,20293,4.0,1191292492,1,1993,Thriller,"","",10736,3.97,0.78,260,480,150,780,110,11,1992,5.38,3.77,1.10,Drama,Action,Adventure,Comedy,Thriller
469,13170,2.0,885524833,0,1993,Drama,Romance,"",293,3.17,1.10,592,375,277,534,350,100,1993,5.20,1.58,1.04,Drama,Romance,Thriller,Mystery,Action
475,13170,4.0,885523166,1,1993,Drama,"","",1987,3.94,0.80,296,457,593,318,908,9,1979,21.00,4.00,0.87,Thriller,Crime,Adventure,Drama,Children
480,21967,4.0,1000971623,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,541,260,32,597,377,19,1986,17.29,3.79,1.03,Thriller,Action,Sci-Fi,Mystery,Comedy
491,1280,3.0,835743755,0,1993,Drama,"","",1178,3.39,0.87,155,281,144,233,524,100,1992,8.13,3.36,0.76,Drama,Comedy,Romance,Thriller,Crime
5,23595,1.0,1364240826,0,1995,Comedy,"","",2629,3.06,0.98,552,163,"","","",7,1994,1.13,2.79,1.47,Action,Romance,Western,Adventure,Comedy
50,13866,4.0,1111116439,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,553,509,"","",3,1993,0.58,4.17,0.76,Drama,Romance,Action,Western,Crime
50,21967,4.0,1000971069,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,357,47,"","","",4,1994,0.58,3.25,1.50,Mystery,Thriller,Comedy,Romance,""
50,25375,5.0,939589914,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,168,647,318,1,748,65,1971,24.10,4.02,1.24,Comedy,Romance,Drama,Action,Adventure
50,26705,4.5,1163119944,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,527,912,173,16,"",4,1981,26.18,3.75,0.29,Drama,Crime,Action,Sci-Fi,Romance
500,7784,2.5,1174252096,0,1993,Comedy,Drama,"",7349,3.39,0.96,32,47,648,110,318,29,1994,1.50,3.09,0.90,Thriller,Drama,Action,Crime,Mystery
509,1361,3.0,965681938,0,1993,Drama,Romance,"",3720,3.71,1.05,17,356,597,858,95,6,1984,14.64,4.33,0.52,Drama,Romance,Comedy,Action,Adventure
515,1746,3.5,1238257184,1,1993,Drama,Romance,"",2286,3.91,0.90,296,50,80,954,898,37,1963,22.74,4.05,0.83,Drama,Romance,Comedy,Thriller,Mystery
527,15435,5.0,1404485888,1,1993,Drama,War,"",11017,4.30,0.83,50,858,318,928,308,7,1983,20.81,4.14,0.38,Drama,Crime,Romance,Mystery,Thriller
592,13866,3.5,1111117924,1,1989,Action,Crime,Thriller,10028,3.40,0.84,480,590,508,589,457,30,1989,11.33,4.25,0.52,Drama,Crime,Thriller,Action,Sci-Fi
593,6848,4.0,832878964,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,232,527,475,595,590,24,1994,1.33,3.00,0.72,Drama,Romance,Adventure,Western,Animation
593,7378,5.0,1213381255,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,231,590,318,595,153,16,1990,13.55,4.38,0.62,Comedy,Adventure,Action,Drama,Sci-Fi
595,14525,4.5,1337247065,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,364,589,588,153,1,9,1993,2.24,4.61,0.42,Children,Adventure,Animation,Comedy,Action
608,1280,5.0,844424007,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,73,417,307,306,314,100,1993,2.29,3.31,0.66,Drama,Comedy,Thriller,Romance,Crime
608,12811,3.5,1154109956,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,589,912,904,720,593,28,1989,12.92,4.09,1.09,Thriller,Drama,Crime,Action,Comedy
648,14552,2.0,1076379501,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,282,252,163,908,58,7,1989,13.24,3.36,1.41,Romance,Comedy,Drama,Action,Adventure
648,23236,3.0,1081451825,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,165,608,32,527,318,16,1991,8.78,3.94,1.03,Drama,Crime,Thriller,Comedy,Horror
707,15478,2.5,1097742043,0,1996,Crime,Drama,Thriller,1005,3.06,0.88,485,933,80,199,562,100,1981,20.36,2.75,1.02,Drama,Comedy,Thriller,Crime,Romance
745,14552,4.5,1076386261,1,1995,Animation,Children,Comedy,2625,4.16,0.91,1,293,593,110,527,28,1988,14.40,3.32,1.11,Drama,Romance,Comedy,Action,Adventure
762,26637,3.0,868203067,0,1996,Comedy,Crime,"",2031,2.41,1.09,733,780,32,"","",16,1995,0.63,3.25,0.58,Thriller,Sci-Fi,Action,Adventure,Mystery
783,24905,2.0,950318919,0,1996,Animation,Children,Drama,2215,3.25,1.09,372,784,104,661,728,100,1993,6.43,3.21,0.91,Comedy,Drama,Action,Thriller,Romance
848,15273,2.0,884878466,0,1996,Drama,"","",441,3.67,0.96,36,587,491,277,356,26,1992,5.59,3.15,1.26,Drama,Thriller,Crime,War,Comedy
899,21016,4.0,982543750,1,1952,Comedy,Musical,Romance,2221,4.08,0.95,908,910,914,902,526,34,1986,14.27,4.50,0.56,Drama,Romance,Comedy,Crime,Adventure
902,7487,2.5,1366426562,0,1961,Drama,Romance,"",2112,3.85,0.92,759,973,497,914,150,52,1985,17.62,3.50,0.75,Drama,Comedy,Thriller,Crime,Romance
905,7487,3.5,1366582366,1,1934,Comedy,Romance,"",924,4.13,0.79,377,373,480,440,942,100,1982,19.55,3.00,1.04,Drama,Romance,Comedy,Thriller,Mystery
908,21016,5.0,982543740,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,910,914,902,526,588,33,1987,13.59,4.48,0.57,Drama,Comedy,Romance,Crime,Musical
920,7784,4.0,1176422253,1,1939,Drama,Romance,War,3103,3.82,1.10,923,407,353,235,551,58,1991,10.28,3.09,0.82,Drama,Thriller,Action,Crime,Mystery
928,21016,5.0,982544082,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,923,951,242,901,918,46,1978,22.28,4.43,0.58,Drama,Comedy,Romance,Musical,Adventure
935,25375,5.0,938817903,1,1953,Comedy,Musical,"",127,3.79,0.96,907,938,900,918,899,28,1969,24.56,3.93,1.36,Comedy,Romance,Musical,Adventure,Fantasy
95,1280,2.0,835557405,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,480,11,356,454,364,63,1993,2.58,3.29,0.81,Drama,Thriller,Comedy,Adventure,Children
953,10133,3.5,1076145071,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,592,585,"","","",3,1992,3.21,3.17,0.58,Comedy,Action,Crime,Thriller,""
971,15478,3.0,1097215375,0,1958,Drama,"","",665,4.01,0.81,17,235,348,858,924,25,1987,16.35,2.46,1.08,Drama,Comedy,Mystery,Adventure,Sci-Fi
971,16303,5.0,1219733045,1,1958,Drama,"","",665,4.01,0.81,900,28,965,905,928,73,1979,20.77,3.76,0.97,Drama,Romance,Comedy,Thriller,Crime
984,24905,2.0,950319063,0,1996,Comedy,Drama,"",54,2.62,1.08,344,372,784,104,661,100,1993,6.33,3.19,0.90,Comedy,Drama,Romance,Thriller,Action
987,17741,4.0,942316498,1,1997,Drama,Romance,"",62,3.13,1.19,449,441,534,26,337,56,1993,2.74,4.02,1.02,Drama,Comedy,Thriller,Crime,Action
10,12223,3.0,941570720,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,541,590,260,39,25,18,1989,13.65,4.00,0.77,Comedy,Drama,Romance,Adventure,Sci-Fi
10,22893,4.0,1065063238,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,163,593,608,50,111,28,1987,16.28,2.93,1.06,Thriller,Crime,Drama,Action,Horror
11,26541,5.0,938777481,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,17,951,898,905,923,7,1955,23.02,4.71,0.49,Romance,Drama,Comedy,Musical,Action
110,11711,5.0,833122225,1,1995,Action,Drama,War,11637,4.04,0.97,161,318,349,590,150,20,1993,1.79,3.35,0.67,Drama,Thriller,Action,Adventure,Crime
12,9544,1.5,1270602907,0,1995,Comedy,Horror,"",841,2.66,1.15,991,541,32,296,21,100,1993,6.58,2.49,0.81,Thriller,Drama,Comedy,Crime,Adventure
150,2930,3.5,1099955764,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,110,457,762,368,588,9,1992,5.78,3.50,1.00,Comedy,Adventure,Drama,Action,Sci-Fi
153,23834,3.0,842934667,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,296,590,150,"","",7,1992,2.34,3.57,0.79,Drama,Adventure,IMAX,Western,Comedy
153,6252,3.0,1252589019,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,165,50,380,589,592,32,1993,4.24,3.75,1.27,Thriller,Action,Crime,Adventure,Drama
161,23834,3.0,842934724,0,1995,Drama,Thriller,War,5113,3.74,0.80,318,356,457,593,296,17,1993,1.73,3.35,1.00,Drama,Crime,Thriller,Adventure,Comedy
163,16267,5.0,992368781,1,1995,Action,Romance,Western,3058,3.44,0.94,110,919,593,858,912,24,1982,19.26,3.88,0.90,Drama,Romance,Thriller,Adventure,Sci-Fi
163,5408,5.0,947093686,1,1995,Action,Romance,Western,3058,3.44,0.94,50,110,587,"","",5,1994,2.35,3.80,1.30,Drama,Thriller,Comedy,Fantasy,Romance
164,26863,4.0,1164560651,1,1995,Crime,Film-Noir,Mystery,978,3.48,0.84,161,352,203,303,141,94,1992,7.83,3.79,0.62,Drama,Thriller,Comedy,Action,Crime
17,14392,5.0,841227304,1,1995,Drama,Romance,"",4556,3.97,0.94,2,11,282,440,32,64,1993,1.48,3.61,0.92,Drama,Thriller,Comedy,Romance,Adventure
172,26338,4.0,832455408,1,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,235,111,32,34,288,28,1993,3.75,3.61,1.17,Drama,Thriller,Adventure,Comedy,Crime
173,22107,4.0,840797420,1,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,597,432,527,539,500,49,1993,1.59,4.02,1.03,Drama,Action,Thriller,Adventure,Comedy
18,14340,3.0,849916314,0,1995,Comedy,"","",1111,3.31,1.04,640,628,778,52,608,29,1995,0.63,3.41,0.78,Drama,Thriller,Comedy,Crime,Romance
180,12710,4.0,1284754743,1,1995,Comedy,Romance,"",1809,3.57,0.98,431,34,349,163,165,100,1988,13.93,3.46,0.84,Drama,Thriller,Comedy,Action,Crime
185,23834,3.0,842934896,0,1995,Action,Crime,Thriller,5344,3.11,0.96,253,147,480,110,318,26,1993,1.56,3.35,0.89,Drama,Thriller,Adventure,Crime,Comedy
194,9544,3.0,1027117263,0,1995,Comedy,Drama,"",1285,3.83,0.87,111,910,509,750,308,64,1988,14.66,2.78,0.83,Drama,Comedy,Crime,Romance,War
2,27701,4.0,867927279,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,592,153,380,434,457,41,1993,3.18,3.93,0.79,Action,Thriller,Drama,Adventure,Romance
208,24274,1.0,952747068,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,249,500,852,733,539,23,1991,10.96,4.43,0.90,Drama,Comedy,Romance,Thriller,Crime
216,19496,2.0,829614909,0,1995,Comedy,"","",1867,3.22,1.14,157,165,150,592,219,18,1994,1.56,4.00,1.19,Comedy,Action,Thriller,Drama,Adventure
225,17886,3.0,844290946,0,1994,Drama,Thriller,"",2693,3.29,0.87,364,110,161,318,356,37,1993,1.72,3.30,0.74,Drama,Adventure,Action,Crime,Thriller
242,12223,4.0,941574062,1,1994,Drama,Musical,"",246,3.41,1.01,919,902,296,593,47,39,1988,13.97,4.13,0.92,Comedy,Thriller,Drama,Action,Adventure
247,16946,4.0,965159536,1,1994,Crime,Drama,"",1650,3.85,0.90,281,900,590,497,299,52,1974,23.22,4.42,0.67,Drama,Romance,Thriller,Comedy,Crime
251,9544,2.0,1253901051,0,1995,Action,"","",84,3.14,1.02,991,541,32,296,21,100,1992,8.86,2.50,0.81,Thriller,Drama,Comedy,Crime,Adventure
257,25638,5.0,836760974,1,1995,Mystery,Thriller,"",814,3.42,0.88,368,145,508,16,474,72,1993,2.51,3.90,0.81,Thriller,Drama,Action,Comedy,Crime
260,26988,5.0,1100215214,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,551,1,380,318,150,16,1987,19.31,4.12,0.70,Adventure,Fantasy,Children,Action,Comedy
272,11902,5.0,945228991,1,1994,Comedy,Drama,"",1708,3.76,0.88,45,994,608,318,593,100,1982,19.45,4.13,0.85,Drama,Thriller,Romance,Comedy,Action
273,26338,3.0,832455533,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,246,36,457,593,2,38,1993,3.29,3.61,1.15,Drama,Thriller,Crime,Adventure,Children
288,9835,3.0,832477731,0,1994,Action,Crime,Thriller,5165,3.24,1.18,225,410,1,316,595,19,1993,1.58,3.47,0.90,Comedy,Children,Thriller,Adventure,Animation
292,11902,3.0,945226761,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,736,380,368,6,21,84,1979,21.13,4.20,0.79,Drama,Romance,Thriller,Comedy,Action
293,8258,4.0,1003263535,1,1994,Action,Crime,Drama,5587,4.06,0.81,58,608,290,923,541,8,1984,18.69,4.00,0.00,Drama,Crime,Romance,Action,Sci-Fi
296,20899,5.0,1096046854,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,290,616,551,104,508,83,1991,10.16,4.23,0.75,Action,Comedy,Adventure,Thriller,Drama
303,12710,3.5,1284740561,1,1995,Action,Thriller,Western,1485,3.06,0.94,914,902,"","","",4,1978,18.23,3.38,0.75,Drama,Romance,Comedy,Musical,""
316,19239,4.0,846594453,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,153,592,380,296,"",11,1992,2.07,3.36,1.12,Comedy,Crime,Thriller,Action,Adventure
316,21690,4.0,1030609911,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,442,780,426,198,924,88,1988,14.42,3.61,0.96,Drama,Thriller,Action,Crime,Comedy
321,26914,3.0,834407670,0,1993,Drama,"","",199,3.65,0.96,481,596,529,594,648,100,1992,7.98,3.22,0.66,Drama,Thriller,Comedy,Action,Romance
327,26338,3.0,832455666,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,112,367,364,246,36,44,1993,3.07,3.57,1.17,Drama,Crime,Thriller,Adventure,Comedy
